Applicant_Client_ID,Emphasis Area,Emphasis Area 2,Emphasis Area 3,UU_APPL_CITIZEN,CTZNSHP,AGE,SEX,LOW_INCOME,UU_FIRSTGEN,UU_APPL_NTV_LANG,HAS_LANGUAGE_TEST,TEST_READ,TEST_SPEAK,TEST_WRITE,TEST_LISTEN,MAJOR,GPA,NUM_PREV_INSTS,HAS_GRE_GEN,GRE_VERB,GRE_QUANT,GRE_AW,HAS_GRE_SUBJECT,GRE_SUB,NUM_RECOMMENDS,R_AVG_ORAL,R_AVG_WRITTEN,R_AVG_ACADEMIC,R_AVG_KNOWLEDGE,R_AVG_EMOT,R_AVG_MOT,R_AVG_RES,R_AVG_RATING,RATING,DECISION
3904577,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,21.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.39,2,Yes,160,155,5.5,Yes,410,4,17.5,12.5,8.8,8.8,17.5,17.5,12.5,17.5,3.95,Reject
3905000,Applied Mathematics,Numerical Analysis,0,No,KOREA REPUBLIC OF,26.2,Unspecified,Unspecified,Unspecified,Korean,Yes,26,19,23,20,Mathematics,3.77,2,Yes,141,164,2,Yes,900,3,10,16.7,20,16.7,20,20,16.7,23.3,3.57,Admit
3905237,Mathematical Biology,Applied Mathematics,Differential Equations,No,INDIA,24.5,Female,Not Sure,Unspecified,Other,Yes,25,16.5,19,27,Applied Mathematics,3,2,Yes,134,157,3,Yes,660,3,10,11.7,10,10,8.3,13.3,11.7,13.3,4,Reject
3905260,Algebraic Geometry,Commutative Algebra,Representation Theory,No,INDIA,22.3,Male,Unspecified,Unspecified,English,Yes,26,26,28,29,Mathematics,3.3,1,Yes,158,167,5,Yes,710,3,13.3,13.3,10,13.3,16.7,13.3,16.7,23.3,3.8,Reject
3905273,Geometry/Topology,Representation Theory,Probability,Yes,UNITED STATES,22.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.57,1,Yes,157,156,4,Yes,570,3,13.3,15,16.7,13.3,20,20,6.7,20,4,Reject
3905318,Applied Mathematics,Statistics,Probability,No,FRANCE,24.2,Male,Not Sure,Unspecified,French,No,,,,,Mathematics,3.83,4,Yes,,,,No,,3,13.3,13.3,13.3,16.7,13.3,16.7,20,23.3,3.81,Reject
3905345,Numerical Analysis,Probability,Representation Theory,Yes,UNITED STATES,24.5,Male,Unspecified,Unspecified,English,No,,,,,Computer Science,3.31,5,Yes,159,167,4,Yes,740,3,10,10,10,10,10,10,6.7,13.3,4.5,Waitlist
3905457,Algebraic Geometry,0,0,No,CHINA,29,Unspecified,Unspecified,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.4,2,Yes,149,164,3,No,,4,1.3,1.3,11.3,7.5,7.5,7.5,10,6.3,4.5,Waitlist
3905580,Representation Theory,Algebraic Geometry,Geometry/Topology,Yes,UNITED STATES,22.5,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.53,1,Yes,158,165,4.5,Yes,690,3,6.7,6.7,16.7,20,6.7,16.7,20,20,4.15,Waitlist
3905639,Commutative Algebra,Geometry/Topology,Algebraic Geometry,Yes,UNITED STATES,23.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.4,4,Yes,161,167,3,Yes,710,3,16.7,13.3,16.7,16.7,10,16.7,6.7,25,3.63,Reject
3906813,Differential Equations,Applied Mathematics,Numerical Analysis,No,VIET NAM,31.4,Male,Not Sure,Unspecified,Other,No,,,,,Applied Mathematics,3.42,2,No,,,,No,,3,13.3,20,20,20,20,20,20,30,2.75,Reject
3914197,Applied Mathematics,Differential Equations,Numerical Analysis,Yes,UNITED STATES,24.1,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.88,2,Yes,168,167,5,Yes,610,3,20,16.7,20,16.7,20,20,10,26.7,3.83,Waitlist
3920839,Applied Mathematics,Differential Equations,Numerical Analysis,Yes,UNITED STATES,25.1,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.7,2,Yes,150,164,4,Yes,470,3,20,16.7,13.3,13.3,16.7,20,13.3,20,4.64,Admit
3931135,Applied Mathematics,Geometry/Topology,Materials and Fluids,Yes,UNITED STATES,28.6,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.3,1,Yes,156,160,3.5,Yes,650,3,16.7,15,13.3,13.3,15,16.7,11.7,13.3,3.75,Reject
3932279,Algebraic Geometry,Commutative Algebra,0,No,VIET NAM,23.4,Male,No,Unspecified,Other,No,,,,,Mathematics,0,2,Yes,,,,No,,3,10,6.7,13.3,13.3,13.3,13.3,13.3,20,3.25,Reject
3933599,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,20.5,Female,Not Sure,Unspecified,English,No,,,,,Mathematics,3.87,1,No,,,,No,,3,16.7,16.7,16.7,16.7,11.7,16.7,16.7,26.7,5,Admit
3933963,Applied Mathematics,Mathematical Biology,Numerical Analysis,Yes,UNITED STATES,22.8,Female,No,Unspecified,English,No,,,,,Mathematics,3.76,4,Yes,163,160,4.5,No,,4,20,20,20,20,20,20,20,25,4.03,Waitlist
3934308,Algebraic Geometry,Commutative Algebra,Geometry/Topology,Yes,UNITED STATES,21.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.91,1,Yes,165,170,4.5,Yes,870,3,20,20,20,20,20,20,20,26.7,4.1,Waitlist
3934375,Mathematical Biology,Applied Mathematics,Numerical Analysis,Yes,UNITED STATES,22,Male,No,Unspecified,English,No,,,,,Mathematics,3.98,2,Yes,152,163,5,No,,3,16.7,13.3,16.7,16.7,20,20,6.7,26.7,4.43,Waitlist
3934882,Mathematical Biology,Statistics,Applied Mathematics,No,THAILAND,23.9,Female,Yes,Unspecified,Thai,No,,,,,Mathematics,3.79,1,Yes,142,165,3,No,,4,11.3,5,15,16.3,17.5,20,17.5,21.3,4,Waitlist
3934990,Applied Mathematics,Differential Equations,Numerical Analysis,No,CHINA,24.9,Male,Unspecified,Unspecified,Simplified Chinese,Yes,29,23,27,28,Mathematics,3.49,2,Yes,152,170,3,Yes,910,4,15,15,20,20,17.5,20,20,27.5,4.38,Waitlist
3935283,Algebraic Geometry,Commutative Algebra,Geometry/Topology,Yes,UNITED STATES,20,Male,No,Unspecified,English,No,,,,,Mathematics,3.9,3,Yes,161,158,4,No,,3,20,20,20,20,20,20,20,30,4.38,Admit
3936142,Applied Mathematics,Probability,Statistics,No,KOREA REPUBLIC OF,27.3,Male,No,Unspecified,Korean,Yes,28,23,26,21,Mathematics,3.59,2,Yes,148,168,3,Yes,900,3,16.7,16.7,20,20,16.7,20,20,20,4.8,Admit
3936383,Mathematical Biology,0,0,Yes,UNITED STATES,21.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.79,2,Yes,,,,No,,3,16.7,16.7,20,16.7,20,20,20,30,4.87,Admit
3937232,Applied Mathematics,Materials and Fluids,Numerical Analysis,No,CHINA,24.1,Female,Not Sure,Unspecified,Traditional Chinese,Yes,29,20,22,28,Mathematics,3.5,2,Yes,149,168,3,Yes,820,3,20,13.3,20,20,16.7,20,16.7,23.3,4.78,Admit
3937249,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,KOREA REPUBLIC OF,28.1,Male,No,Unspecified,Korean,Yes,25,19,24,21,Mathematics,3.56,2,Yes,151,169,3.5,Yes,830,3,20,16.7,16.7,16.7,20,20,13.3,18.3,4.1,Reject
3938110,Commutative Algebra,Algebraic Geometry,Geometry/Topology,No,INDIA,20.5,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.36,1,Yes,,,,Yes,112,5,12,10,13,15,12,16,9,21,2.75,Reject
3938160,Applied Mathematics,Probability,Numerical Analysis,Yes,UNITED STATES,22.5,Female,No,Unspecified,English,No,,,,,Mathematics,3.67,1,Yes,161,162,4.5,No,,3,16.7,13.3,16.7,16.7,16.7,16.7,13.3,21.7,4.13,Waitlist
3938213,Algebraic Geometry,Number Theory,Representation Theory,Yes,UNITED STATES,22.3,Male,No,Unspecified,English,No,,,,,Mathematics,4,2,Yes,159,167,4,Yes,770,3,20,20,20,16.7,16.7,20,20,30,3,Reject
3938735,Probability,Statistics,Number Theory,Yes,UNITED STATES,24.9,Male,No,Unspecified,English,No,,,,,Mathematics,3.99,4,Yes,165,170,5,Yes,750,3,20,16.7,16.7,16.7,20,20,10,26.7,4.25,Admit
3938755,Algebraic Geometry,Commutative Algebra,Representation Theory,No,CHINA,25.7,Male,No,Unspecified,Simplified Chinese,Yes,29,22,28,29,Mathematics,2.96,2,Yes,160,170,3.5,Yes,870,3,10,13.3,10,20,20,20,10,20,4.6,Waitlist
3938893,Geometry/Topology,Algebraic Geometry,Statistics,Yes,UNITED STATES,22.9,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.48,2,Yes,,,,No,,3,20,20,20,20,20,20,16.7,26.7,4.83,Waitlist
3939024,Representation Theory,Algebraic Geometry,Commutative Algebra,Yes,UNITED STATES,21.6,Female,Not Sure,Unspecified,English,No,,,,,Mathematics,3.72,2,No,,,,Yes,480,3,20,16.7,16.7,13.3,16.7,16.7,0,20,3.95,Reject
3939131,Applied Mathematics,Mathematical Biology,0,Yes,UNITED STATES,24.4,Female,No,Unspecified,English,No,,,,,Mathematics,3.78,4,Yes,,,,No,,4,17.5,17.5,15,17.5,17.5,20,15,21.3,4.4,Admit
3939223,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,28.8,Female,Unspecified,Unspecified,English,No,,,,,Applied Mathematics,3.84,5,Yes,161,163,4.5,No,,3,16.7,16.7,16.7,10,20,20,16.7,23.3,4.8,Admit
3939226,Geometry/Topology,Algebraic Geometry,Representation Theory,No,CHINA,25.5,Female,Yes,Unspecified,Other,Yes,27,18,21,28,Mathematics,0,2,Yes,143,170,3,Yes,680,3,10,13.3,13.3,16.7,13.3,16.7,13.3,13.3,4.2,Waitlist
3939286,Algebraic Geometry,Algebraic Geometry,Geometry/Topology,No,CHINA,25.3,Male,No,Unspecified,Simplified Chinese,Yes,28,18,21,24,Mathematics,3.3,2,Yes,,,,Yes,780,3,16.7,16.7,20,16.7,16.7,20,13.3,20,2.75,Reject
3939309,Applied Mathematics,Statistics,Probability,Yes,UNITED STATES,22,Unspecified,No,Unspecified,English,No,,,,,Mathematics,3.95,2,Yes,162,165,4.5,No,,4,17.5,17.5,20,20,17.5,17.5,15,27.5,5,Admit
3939976,Mathematical Biology,Probability,Applied Mathematics,Yes,UNITED STATES,21.8,Male,Not Sure,Unspecified,English,No,,,,,Mathematics,3.91,1,Yes,166,168,5,Yes,670,3,20,10,10,16.7,16.7,16.7,6.7,21.7,2.75,Reject
3941235,Algebraic Geometry,Geometry/Topology,0,No,CHINA,21.7,Male,Unspecified,Unspecified,Simplified Chinese,Yes,30,20,21,29,Applied Mathematics,3.76,1,Yes,147,170,2.5,Yes,860,3,20,16.7,20,20,20,20,20,26.7,3.25,Reject
3941554,Geometry/Topology,Algebraic Geometry,Undecided,No,CHINA,23.4,Male,Unspecified,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.95,2,Yes,159,169,3.5,Yes,870,3,0,0,0,0,0,0,0,15,3.93,Reject
3942159,Geometry/Topology,Representation Theory,Algebraic Geometry,Yes,UNITED STATES,23.9,Female,Yes,Unspecified,English,No,,,,,Mathematics,3.94,2,Yes,157,157,4.5,Yes,680,3,13.3,16.7,10,16.7,13.3,13.3,6.7,20,3.9,Waitlist
3942246,Algebraic Geometry,Representation Theory,Number Theory,No,CHINA,21.8,Male,No,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.96,1,Yes,157,170,4,Yes,900,3,13.3,16.7,16.7,16.7,16.7,16.7,10,23.3,4.1,Admit
3942535,Representation Theory,Algebraic Geometry,Commutative Algebra,No,CHINA,22.8,Male,Unspecified,Unspecified,Simplified Chinese,Yes,29,22,23,23,Mathematics,3.76,1,Yes,155,170,3.5,Yes,910,3,16.7,16.7,20,16.7,16.7,20,20,23.3,4.37,Waitlist
3942537,Statistics,Numerical Analysis,Probability,Yes,UNITED STATES,23.8,Male,No,Unspecified,English,No,,,,,Engineering,2.8,1,Yes,155,164,4.5,No,,3,8.3,11.7,6.7,6.7,5,6.7,3.3,6.7,3.17,Reject
3942587,Geometry/Topology,Differential Equations,0,No,TAIWAN,25.5,Male,No,Unspecified,Other,Yes,29,23,28,25,Mathematics,2.64,2,Yes,149,170,3,Yes,920,4,15,15,17.5,20,17.5,20,20,25,3.7,Waitlist
3942637,Applied Mathematics,Materials and Fluids,Numerical Analysis,No,INDIA,24.3,Male,No,Unspecified,Other,Yes,22,26,27,29,Mathematics,0,2,Yes,151,169,3.5,Yes,880,3,16.7,16.7,20,20,20,20,20,30,2.5,Reject
3943428,Algebraic Geometry,Commutative Algebra,0,No,PERU,23.5,Male,No,Unspecified,Spanish,Yes,30,26,29,30,Mathematics,3.66,3,Yes,,,,Yes,880,3,16.7,13.3,20,20,20,20,20,30,5,Admit
3943530,Applied Mathematics,Probability,Mathematical Biology,Yes,UNITED STATES,21.7,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.95,1,Yes,164,168,5,Yes,680,3,20,16.7,20,20,20,20,20,26.7,4.25,Waitlist
3943839,Algebraic Geometry,Commutative Algebra,Number Theory,Yes,UNITED STATES,22,Male,No,Unspecified,English,No,,,,,Mathematics,3.82,2,Yes,164,168,5.5,Yes,720,3,20,20,20,20,20,20,20,26.7,4.2,Waitlist
3944115,Applied Mathematics,Materials and Fluids,Numerical Analysis,Yes,UNITED STATES,22.3,Unspecified,Unspecified,Unspecified,English,No,,,,,Mathematics,4,1,Yes,167,168,4.5,No,,4,17.5,15,20,15,20,17.5,17.5,22.5,5,Admit
3944215,Applied Mathematics,Differential Equations,0,Yes,UNITED STATES,21.5,Female,No,Unspecified,English,No,,,,,Mathematics,3.83,2,No,,,,No,,4,17.5,17.5,17.5,17.5,17.5,17.5,12.5,21.3,4.13,Waitlist
3944271,Numerical Analysis,Applied Mathematics,Statistics,No,CHINA,21.7,Male,Unspecified,Unspecified,Traditional Chinese,Yes,28,26,25,27,Mathematics,3.73,2,Yes,,,,Yes,870,3,13.3,10,20,20,20,20,16.7,23.3,2,Reject
3944354,Algebraic Geometry,Geometry/Topology,0,No,ETHIOPIA,21.4,Male,Yes,Unspecified,Other,No,,,,,Applied Mathematics,3.8,1,Yes,160,162,4,No,,3,13.3,16.7,13.3,16.7,13.3,20,16.7,18.3,1.75,Reject
3944421,Mathematical Biology,Applied Mathematics,Statistics,Yes,UNITED STATES,25.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.91,1,Yes,164,160,4.5,Yes,540,3,20,16.7,10,13.3,20,20,16.7,18.3,3,Waitlist
3944889,Geometry/Topology,Algebraic Geometry,Representation Theory,No,COLOMBIA,25.3,Male,Yes,Unspecified,Spanish,No,,,,,Mathematics,3.2,2,Yes,148,155,3.5,Yes,500,3,11.7,11.7,13.3,10,13.3,13.3,13.3,16.7,4.68,Waitlist
3944894,Number Theory,Commutative Algebra,Geometry/Topology,Yes,UNITED STATES,22.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.63,1,Yes,166,165,4.5,Yes,530,3,20,20,16.7,20,16.7,20,13.3,20,3.63,Reject
3945197,Probability,Applied Mathematics,Statistics,No,CHINA,24.8,Male,Unspecified,Unspecified,Simplified Chinese,Yes,29,18.5,22,30,Mathematics,3.4,3,Yes,151,170,3,Yes,890,3,16.7,16.7,20,20,20,20,20,23.3,5,Admit
3945314,Mathematical Biology,0,0,Yes,UNITED STATES,22.5,Male,No,Unspecified,English,No,,,,,Mathematics,3.36,1,Yes,161,158,4.5,No,,3,6.7,6.7,10,6.7,10,10,6.7,15,3.57,Reject
3945517,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,19,Male,No,Unspecified,English,No,,,,,Mathematics,3.46,2,Yes,,,,No,,3,10,8.3,16.7,16.7,13.3,16.7,13.3,21.7,4.38,Waitlist
3945547,Geometry/Topology,Representation Theory,Algebraic Geometry,Yes,UNITED STATES,22.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.61,1,Yes,159,159,4,Yes,600,3,16.7,16.7,13.3,13.3,16.7,16.7,10,18.3,3.33,Waitlist
3945570,Commutative Algebra,Algebraic Geometry,0,Yes,UNITED STATES,22.1,Female,No,Unspecified,English,No,,,,,Mathematics,3.88,1,Yes,159,165,4,Yes,680,4,20,20,20,20,20,20,20,25,4.73,Waitlist
3945577,Algebraic Geometry,Representation Theory,Number Theory,No,CHINA,25.6,Male,Yes,Unspecified,Simplified Chinese,Yes,29,22,21,28,Mathematics,3.73,2,Yes,154,170,3,Yes,970,4,17.5,17.5,20,20,20,20,20,30,2.75,Reject
3945726,Algebraic Geometry,Geometry/Topology,Number Theory,No,MALAYSIA,25.7,Female,Yes,Unspecified,Simplified Chinese,No,,,,,Statistics,3.52,2,Yes,159,170,4,Yes,850,3,10,13.3,16.7,16.7,10,20,1.7,20,1.5,Reject
3945789,Geometry/Topology,Representation Theory,Algebraic Geometry,No,CHINA,24.7,Male,Yes,Unspecified,Simplified Chinese,Yes,29,23,24,22,Engineering,3.7,2,Yes,148,165,3.5,Yes,900,3,13.3,10,20,20,20,20,20,23.3,2.25,Reject
3946093,Applied Mathematics,Mathematical Biology,Differential Equations,No,KOREA REPUBLIC OF,23.8,Female,Not Sure,Unspecified,Korean,Yes,28,22,24,29,Mathematics,3.59,2,Yes,153,170,3,No,,3,13.3,13.3,20,20,13.3,13.3,20,25,3.25,Reject
3946355,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,KOREA REPUBLIC OF,24.4,Male,No,Unspecified,Korean,Yes,30,22,28,28,Mathematics,0,1,Yes,158,167,3,Yes,910,3,6.7,16.7,20,20,20,20,20,26.7,5,Admit
3946680,Representation Theory,Commutative Algebra,Undecided,Yes,UNITED STATES,21.5,Male,Unspecified,Unspecified,English,No,,,,,Mathematics,3.77,2,Yes,162,168,4.5,Yes,900,2,20,20,20,20,15,20,20,30,3.88,Waitlist
3946810,Algebraic Geometry,Commutative Algebra,Representation Theory,Yes,UNITED STATES,25.8,Male,No,Unspecified,English,No,,,,,Mathematics,3.51,2,Yes,158,162,5,Yes,730,3,16.7,16.7,13.3,20,20,20,13.3,20,3.63,Reject
3946903,Algebraic Geometry,Geometry/Topology,Commutative Algebra,No,CHINA,25,Male,Unspecified,Unspecified,Simplified Chinese,Yes,28,19,21,24,Mathematics,3.3,2,Yes,149,170,2.5,No,,3,15,16.7,16.7,20,20,20,16.7,23.3,3.22,Waitlist
3946976,Algebraic Geometry,Geometry/Topology,0,No,CHINA,21.6,Male,Not Sure,Unspecified,Simplified Chinese,Yes,28,22,23,23,Mathematics,3.66,2,Yes,152,170,3.5,Yes,960,4,5,12.5,20,20,12.5,20,17.5,25,4.8,Admit
3947015,Mathematical Biology,Probability,0,Yes,UNITED STATES,21.8,Female,No,Unspecified,English,No,,,,,Mathematics,3.96,3,Yes,168,168,5,Yes,670,3,6.7,16.7,16.7,6.7,13.3,20,13.3,20,4,Waitlist
3947113,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,23.5,Female,Unspecified,Unspecified,English,No,,,,,Mathematics,3.98,4,Yes,165,162,5,Yes,550,3,20,20,16.7,16.7,20,20,10,23.3,4.6,Admit
3947192,Applied Mathematics,Materials and Fluids,Numerical Analysis,Yes,UNITED STATES,25.1,Male,Unspecified,Unspecified,English,No,,,,,Mathematics,3.25,5,Yes,164,155,4,No,,3,10,10,13.3,13.3,16.7,13.3,13.3,16.7,2,Reject
3947207,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,KOREA REPUBLIC OF,26.5,Male,No,Unspecified,Korean,Yes,25,24,21,29,Mathematics,3.65,1,Yes,157,170,4,Yes,960,3,20,16.7,20,20,20,20,20,20,3.17,Reject
3947248,Mathematical Biology,Applied Mathematics,0,No,SUDAN,28.9,Male,Yes,Unspecified,Arabic,No,,,,,Mathematics,3.34,3,No,,,,No,,3,8.3,8.3,8.3,10,16.7,16.7,11.7,18.3,4.5,Waitlist
3947501,Applied Mathematics,Statistics,Number Theory,Yes,UNITED STATES,24.4,Male,No,Unspecified,English,No,,,,,Mathematics,3.54,1,Yes,165,166,4.5,Yes,860,3,8.3,11.7,13.3,16.7,10,16.7,16.7,18.3,2.75,Reject
3947869,Algebraic Geometry,Geometry/Topology,Commutative Algebra,No,CHINA,22.2,Male,Not Sure,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.93,2,Yes,,,,Yes,590,3,6.7,8.3,16.7,13.3,16.7,16.7,13.3,23.3,4.8,Waitlist
3948140,Representation Theory,Algebraic Geometry,0,No,CHINA,22,Male,No,Unspecified,Simplified Chinese,Yes,27,26,25,28,Mathematics,3.68,4,Yes,155,170,3.5,Yes,870,4,20,20,20,17.5,20,20,17.5,27.5,4.57,Waitlist
3948368,Applied Mathematics,Statistics,Probability,Yes,UNITED STATES,27.9,Male,No,Unspecified,English,No,,,,,Applied Mathematics,3.95,2,Yes,156,164,4,Yes,530,3,16.7,20,20,20,20,20,10,26.7,3.88,Reject
3948375,Mathematical Biology,Applied Mathematics,0,Yes,UNITED STATES,24.3,Female,No,Unspecified,English,No,,,,,Astronomy,3.8,1,Yes,165,168,4.5,Yes,680,4,15,20,20,20,17.5,20,20,20,4.45,Waitlist
3948410,Representation Theory,Number Theory,Commutative Algebra,Yes,UNITED STATES,24.5,Male,No,Unspecified,English,No,,,,,Physics,3.37,5,Yes,158,161,5,No,,3,20,20,20,20,20,20,20,26.7,2.75,Reject
3948592,Algebraic Geometry,Commutative Algebra,Geometry/Topology,No,COLOMBIA,24.9,Male,No,Unspecified,Spanish,Yes,30,26,27,30,Mathematics,3.2,3,Yes,161,158,4,Yes,660,3,10,10,13.3,13.3,20,20,13.3,21.7,2,Reject
3948741,Algebraic Geometry,Commutative Algebra,Geometry/Topology,Yes,UNITED STATES,24.2,Male,No,Unspecified,English,No,,,,,Mathematics,3.89,1,Yes,164,168,5,Yes,790,3,20,16.7,20,20,20,20,20,30,4.38,Waitlist
3948923,Algebraic Geometry,Representation Theory,Geometry/Topology,Yes,UNITED STATES,22.7,Male,No,Unspecified,English,No,,,,,Mathematics,3.96,1,Yes,170,167,4.5,Yes,810,3,20,16.7,16.7,20,20,20,16.7,26.7,3.64,Admit
3948982,Representation Theory,Number Theory,Undecided,Yes,UNITED STATES,18.7,Female,No,Unspecified,English,No,,,,,Mathematics,3.99,2,Yes,159,166,4,Yes,610,3,16.7,16.7,16.7,16.7,16.7,16.7,20,26.7,3.67,Waitlist
3949017,Commutative Algebra,Geometry/Topology,Representation Theory,Yes,UNITED STATES,21.4,Male,No,Unspecified,English,No,,,,,Humanities,3.91,2,Yes,166,168,5,Yes,730,4,17.5,20,17.5,20,20,20,20,25,3.88,Reject
3949055,Commutative Algebra,Algebraic Geometry,0,No,IRAN (ISLAMIC REPUBLIC OF),36.2,Male,Unspecified,Unspecified,Other,Yes,26,27,29,27,Applied Mathematics,3.09,3,Yes,149,161,4,Yes,770,4,17.5,20,15,20,15,15,20,21.3,4.17,Waitlist
3949141,Probability,Differential Equations,Statistics,No,CHINA,24.7,Female,No,Unspecified,Traditional Chinese,No,,,,,Mathematics,3.2,3,Yes,143,170,3.5,Yes,840,3,6.7,5,5,6.7,5,6.7,3.3,13.3,4.65,Admit
3949200,Geometry/Topology,Algebraic Geometry,0,Yes,UNITED STATES,24.7,Male,No,Unspecified,English,No,,,,,Engineering,3.53,2,Yes,,,,Yes,650,3,6.7,13.3,13.3,16.7,13.3,16.7,3.3,18.3,3,Reject
3949256,Applied Mathematics,Numerical Analysis,Materials and Fluids,Yes,UNITED STATES,28.1,Male,Yes,Unspecified,English,No,,,,,Mathematics,3.44,4,Yes,147,151,3,No,,3,16.7,16.7,20,20,16.7,20,20,26.7,5,Admit
3949312,Probability,Applied Mathematics,Statistics,No,CHINA,25,Male,No,Unspecified,Simplified Chinese,No,,,,,Mathematics,3.35,2,Yes,146,168,2.5,Yes,810,3,11.7,10,16.7,15,16.7,16.7,16.7,20,3.42,Waitlist
3949357,Mathematical Biology,Differential Equations,Applied Mathematics,Yes,UNITED STATES,21.1,Female,No,Unspecified,English,No,,,,,Mathematics,3.8,1,Yes,160,167,5.5,No,,3,16.7,16.7,10,10,16.7,16.7,16.7,23.3,3.83,Reject
3949483,Geometry/Topology,0,0,Yes,UNITED STATES,28.1,Male,No,Unspecified,English,No,,,,,Mathematics,2.73,2,Yes,,,,No,,4,11.3,11.3,11.3,13.8,8.8,13.8,11.3,13.8,2.5,Reject
3949550,Mathematical Biology,Applied Mathematics,Differential Equations,Yes,UNITED STATES,21.4,Female,Not Sure,Unspecified,English,No,,,,,Mathematics,3.87,1,Yes,163,163,5.5,No,,3,16.7,13.3,20,16.7,16.7,20,20,30,4.35,Waitlist
